,,,,,,,GOPHER,NON ANN GRASS,BARE,ROCK,LITTER,COWPIE,MOSS,ACH MIL,ACH MOL,ACM WRA,AEG TRI,AGO HET,ALL SER,AMS INT,ANC FIL,APH OCC,ART CAL,ASTE SP,AST GAM,ATH PUS,AVEN SP,BRO BER,BRO CAR,BRO DIA,BRO HOR,BRO MAD,BRO TRI,BRO TER,BROD SPP,CAL ARG,CAL VEN,CALO SP,CAL CIL,CAL MUL,CAL SUB,CALY SP,CAM GRA,CAR PYC,CAS ATT,CAS DEN,CAS ERI,CAS EXS EXS,CAS PUR,CAS RUB LIT,CAU LAS,CEN SOL,CEN SOL BROAD,CHAE SP,CHL POM,CLAR SP,CLA EXI EXI,CLA GYP,CLA PER,CLAR SP,COL HET,CRA CON,CRO SET,CRY FLA,CUS SUB,DODD SPP,DAU PUS,DEL VAR,DELP SP,DES DAN,DIC CAP,DUD SET,ELY GLA,ELY MUL,EPI MIN,EPIL SP,ERI CON,ERI GLA,ERI NUD,ERI ROS,ERI VIM,ERI RED ANG,ERO BOT,ERO CIC,ERO MOS,EROD SP,ERY CAP,ESC CAL,EUP SPA,FES BRO,FES MIC,FES MYU,FES PER,FIL GAL,FRA CAL,GAL APA,GAL POR,GALI SP,GAS PHL,GIL ACH,GIL CLI,GIL TRI,HEM CON,HEM CON LUZ,HES SPA,HOR BRA,HOR MAR,HOR MUR LEP,KOE MAC,LACT SP,LAM AUR,LAS CAL,LAY GAI,LAY PLA,LES NEM,LEP AMB,LEP AND,LEP BIC,LEP GRA,LEP LIN,LEP NIT,LEP PAR,LEPT SP,LES MIC GLA,LEW RED,LIN DIC,LOM CAR,LOM DAS,LOM MAC,LOM UTR,LOMA SP,LUP BIC,LUPI SP,MADI SP,MEL CAL,MEL TOR,MELI SP,MIC CAL,MIC DOU,MIM DOU,MIN DOU,MIN PUS,MON MAJ,MUI MAR,NAV HET,PEL AND,PEN BEL,PEN TRI,PER KEL,PHA CAL,PHA DIS,PHA IMB,PHL GRA,PLA CAL,PLA ERE,POA SEC SEC,POA SP,POLY SP,PRI HEN,PSI BRE,PTE DRY,QUE DUR,RAN CAL,RIG LEP,SAL COL,SAN BIP,SAN TUB,SENE SP,SHE ARV,SID DIP,SIL CAL,SIL GAL,SIS BEL,STE MED,STE NIT,STI PUL,STR ALB,STYL SP,TALL EVAX,TET GRA,TOX FRE,TRI ALB,TRI DEP,TRI ERI,TRI PUS,TRI GRA,TRI HIR,TRI INFLATED,TRI MIC,TRI WIL,TRIF SP,TRI LAN,TRI LAX,URO LIN,UNK ANN GRASS,UNK BUN,UNKNOW,,,,
310,1995,KCN30,KCN30-3(4),KCN30-3,KCN30,3,,,5,0,,0,0,10,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,0,10,,0,0,,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,20,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,,,,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,,0,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
307,1995,KCN30,KCN30-4(4),KCN30-4,KCN30,4,,,30,0,,0,0,10,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,20,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,10,1,0,0,,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
311,1995,KCN30,KCN30-5(4),KCN30-5,KCN30,5,,,20,0,,0,0,10,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,10,0,0,,0,,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,10,0,,0,,,2,0,0,0,0,,0,0,5,0,,0,0,,0,0,,,,
306,1995,KCN30,KCN30-6(4),KCN30-6,KCN30,6,,,20,0,,0,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,20,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,0,0,0,0,,0,0,5,0,,0,0,,0,0,,,,
312,1995,KCN30,KCN30-7(4),KCN30-7,KCN30,7,,,30,0,,0,0,5,0,0,0,0,2,0,,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,2,0,0,0,0,0,0,0,0,0,0,5,,0,0,,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,5,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,2,0,0,0,0,0,10,0,0,0,0,10,0,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,5,0,0,,0,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
313,1995,KCN30,KCN30-8(4),KCN30-8,KCN30,8,,,20,0,,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,0,2,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,5,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,0,0,0,0,10,0,0,0,0,10,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,5,5,0,0,,0,,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
314,1995,KCN30,KCN30-9(4),KCN30-9,KCN30,9,,,60,0,,0,0,0,0,0,0,0,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,5,0,0,0,0,10,1,0,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,,0,1,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
308,1995,KCN30,KCN30-10(4),KCN30-10,KCN30,10,,,60,0,,0,0,2,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,1,5,,0,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,5,0,0,0,,0,0,0,,0,0,0,,0,2,0,,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
319,1995,KCS12,KCS12-1(5),KCS12-1,KCS12,1,,,30,0,,0,0,0,0,2,0,2,0,0,,0,0,0,2,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,,0,0,30,0,0,,0,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,,0,,,2,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
321,1995,KCS12,KCS12-2(5),KCS12-2,KCS12,2,,,40,0,,0,0,0,0,2,0,2,0,0,,0,0,0,2,0,0,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
322,1995,KCS12,KCS12-3(5),KCS12-3,KCS12,3,,,20,0,,0,0,0,0,0,0,2,0,0,,0,0,0,5,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,5,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,20,0,,0,,,2,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
323,1995,KCS12,KCS12-4(5),KCS12-4,KCS12,4,,,40,0,,0,0,0,0,2,0,0,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,5,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,0,2,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
324,1995,KCS12,KCS12-5(5),KCS12-5,KCS12,5,,,30,0,,0,0,0,0,2,0,2,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,0,,0,0,0,0,0,0,0,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,2,0,0,0,0,0,0,0,,0,0,30,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
316,1995,KCS12,KCS12-6(5),KCS12-6,KCS12,6,,,20,0,,0,0,0,0,0,0,2,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0,0,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,5,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,30,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
317,1995,KCS12,KCS12-7(5),KCS12-7,KCS12,7,,,20,0,,0,0,0,0,2,0,0,0,0,,0,0,0,2,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,,0,0,0,0,0,5,0,0,0,,0,0,0,,0,0,0,,0,2,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,,0,0,50,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
318,1995,KCS12,KCS12-8(5),KCS12-8,KCS12,8,,,30,0,,0,0,0,0,0,0,2,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,,0,0,0,0,0,10,0,0,0,,0,0,0,,0,0,0,,0,2,0,,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
320,1995,KCS12,KCS12-9(5),KCS12-9,KCS12,9,,,30,0,,0,0,0,0,0,0,2,0,0,,0,0,0,2,0,0,,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,5,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
325,1995,KCS12,KCS12-10(5),KCS12-10,KCS12,10,,,40,0,,0,0,0,0,1,0,2,0,0,,0,0,0,2,0,0,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,5,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
334,1995,KCS22,KCS22-1(5),KCS22-1,KCS22,1,,,40,0,,0,0,0,0,0,0,2,0,0,,0,0,0,2,0,0,,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,5,0,0,0,0,0,0,0,,0,0,10,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
328,1995,KCS22,KCS22-2(5),KCS22-2,KCS22,2,,,50,0,,0,0,0,0,2,0,0,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,2,0,,0,0,0,,2,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
333,1995,KCS22,KCS22-3(5),KCS22-3,KCS22,3,,,30,0,,0,0,0,0,5,0,2,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,2,0,,0,0,0,,10,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,2,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
327,1995,KCS22,KCS22-4(5),KCS22-4,KCS22,4,,,50,0,,0,0,0,0,2,0,0,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,,0,0,10,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
326,1995,KCS22,KCS22-5(5),KCS22-5,KCS22,5,,,40,0,,0,0,0,0,20,0,0,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,,0,0,10,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
329,1995,KCS22,KCS22-6(5),KCS22-6,KCS22,6,,,20,0,,0,0,0,0,10,0,0,0,0,,0,0,0,2,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,0,,0,0,0,0,0,10,0,0,0,,0,0,0,,0,0,0,,1,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,0,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
330,1995,KCS22,KCS22-7(5),KCS22-7,KCS22,7,,,30,0,,0,0,0,0,10,0,0,0,0,,0,0,0,5,0,0,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,,0,0,5,0,0,10,0,10,0,,0,0,0,,5,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,5,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
331,1995,KCS22,KCS22-8(5),KCS22-8,KCS22,8,,,30,0,,0,0,0,0,5,0,10,0,0,,0,0,0,2,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,5,0,0,5,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
332,1995,KCS22,KCS22-9(5),KCS22-9,KCS22,9,,,30,0,,0,0,0,0,2,0,2,0,0,,0,0,0,2,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,0,0,2,0,5,0,,0,0,0,,5,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,30,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
335,1995,KCS22,KCS22-10(5),KCS22-10,KCS22,10,,,60,0,,0,0,0,0,2,0,0,0,0,,0,0,0,1,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,0,,0,0,0,0,0,2,0,5,0,,0,0,0,,0,0,0,,0,1,0,,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2,0,0,0,0,0,0,0,,0,0,20,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
343,1995,KCS30,KCS30-1(5),KCS30-1,KCS30,1,,,75,0,,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,10,0,1,0,,0,0,0,,10,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
344,1995,KCS30,KCS30-2(5),KCS30-2,KCS30,2,,,60,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,0,0,0,0,0,1,0,,0,0,0,,5,0,0,,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
338,1995,KCS30,KCS30-3(5),KCS30-3,KCS30,3,,,50,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,,0,0,0,0,0,2,0,0,0,,0,0,0,,40,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
336,1995,KCS30,KCS30-4(5),KCS30-4,KCS30,4,,,90,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,10,0,0,,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,,,
